OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
b16394f760ba32e30d76f608e933ddb4	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	g__Riemerella	g__Riemerella; s__
4f0c54dc02842c64a069dd48c0fed7ce	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	f__Enterococcaceae; g__	f__Enterococcaceae; g__; s__
b99db170da1c046e35eb76a35cfef749	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	g__Paenibacillus; s__
c7cd3b7d1ba64c1b3487676b04f4a05a	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Paenisporosarcina	g__Paenisporosarcina; s__
7a39e5dd004066164560c88008729a33	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__melaninogenica
6a6e6dae38feb02555d1a84ab87f1e9a	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	f__Sphingobacteriaceae; g__	f__Sphingobacteriaceae; g__; s__
4f18d4f07d4b4fcd989059325bb1ada6	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
d7e76d26bf4eee1ace820421cc4ff902	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	f__Rhodobacteraceae; g__	f__Rhodobacteraceae; g__; s__
b428a82e7cf95de2a6c92eb6b1109516	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
e2e9bf942c13ca0bb9601b44a5e0213d	k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	f__Halanaerobiaceae	f__Halanaerobiaceae; g__	f__Halanaerobiaceae; g__; s__
a34fa57f692094db9cd53e551a32dc6f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Oscillospira	g__Oscillospira; s__
e9ff0b3a64fa66eaf082ca565016a802	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Thermoactinomycetaceae	f__Thermoactinomycetaceae; g__	f__Thermoactinomycetaceae; g__; s__
2f78503335b8bce2f4844be65cf9f9fa	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	f__Coriobacteriaceae; g__	f__Coriobacteriaceae; g__; s__
e5fa7fb00b982961a6d43e2fe554c78b	k__Bacteria	p__Chlamydiae	c__Chlamydiia	c__Chlamydiia; o__	c__Chlamydiia; o__; f__	c__Chlamydiia; o__; f__; g__	c__Chlamydiia; o__; f__; g__; s__
f2eb66ab170a63cdb7b970e9ae99ed5d	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	f__[Weeksellaceae]; g__	f__[Weeksellaceae]; g__; s__
6a1af72b90501635884ca05098e1f86d	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Thermoactinomycetaceae	g__Laceyella	g__Laceyella; s__
e87ea9412f4f9c26a93ce296e4748025	k__Bacteria	p__TM7	c__SC3	c__SC3; o__	c__SC3; o__; f__	c__SC3; o__; f__; g__	c__SC3; o__; f__; g__; s__
8d56da57cad6baf067695793f9bfd576	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Caulobacter	g__Caulobacter; s__
694f176f7dd778a892a4d795f14d9701	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
d129783f7a2ff6649afb9fb99488a4f7	k__Bacteria	p__Firmicutes	c__Clostridia	o__MBA08	o__MBA08; f__	o__MBA08; f__; g__	o__MBA08; f__; g__; s__
b31d9dfb73bb6a54a43b4a4132ab2911	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	g__Actinomyces; s__
ab51c71364fff85e812ab6eed6bb9b2e	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Defluviitalea	s__saccharophila
7f44f5f50ee648bbdf7e7c89d3cf8255	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinilabiaceae	g__Ruminofilibacter	s__xylanolyticum
dc908430b9dae0cfb4dbf2ba19ed4839	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Corynebacteriaceae	g__Corynebacterium	g__Corynebacterium; s__
ebcf76125565c788fbc496ee7fea144f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Epulopiscium	g__Epulopiscium; s__
8eeeeac5f74371cd3e642c5b974f8d44	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Allobaculum	g__Allobaculum; s__
25ff3378c0f9ef0e570025a4c90025cf	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__Ellin6075	f__Ellin6075; g__	f__Ellin6075; g__; s__
e981f58a2169dc0d87d77b95787d3ced	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
44162d3d263ee3addd370ff86bd72a22	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__ACK-M1	f__ACK-M1; g__	f__ACK-M1; g__; s__
1fe78bb4420e7d3e8be051ff86253c87	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
50d834f721e7d10d46aee49fa2a8be8c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
1374f7f283cd358d17bb599cf464e85e	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	g__Ruminococcus; s__
c6a35d3d7d5288ad2147fe0a91c93177	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
84f87b8d96b152639f79ea5f8acf25dc	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micrococcaceae	f__Micrococcaceae; g__	f__Micrococcaceae; g__; s__
90a0fe8b3e9889f1a8c87ce1279f275a	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
f5721a490b1d1ffeda12f16dd131fcc9	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__johnsonii
d1803eabcbf6a6f5308d59482b442228	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
f28d76427f5ae2beb2f3097702289b01	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Allobaculum	g__Allobaculum; s__
aacbdf6e1454708249474697411340ef	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	f__Flavobacteriaceae; g__	f__Flavobacteriaceae; g__; s__
889ebd24fc4456bfae34f9b92a8188cd	k__Bacteria	p__Tenericutes	c__RF3	o__ML615J-28	o__ML615J-28; f__	o__ML615J-28; f__; g__	o__ML615J-28; f__; g__; s__
1702e14f93ccbae38836a899806442ce	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	g__Bacteroides; s__
d638c8561fb0ada68ec439a269701583	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	f__Brucellaceae; g__	f__Brucellaceae; g__; s__
fedff7a4e1d948f77fa96b0447acba03	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	g__Ruminococcus; s__
e23bd9d6d04d9d8d31e3f3e974b94768	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	g__Blautia; s__
2d9c0be578cce50bf32b7c24856e1800	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	g__Porphyromonas; s__
687fe07f9f25e2b3f52f148b2e3990bc	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__melaninogenica
2f754b385de9ecfb978a2f311fc5e601	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	f__Rikenellaceae; g__	f__Rikenellaceae; g__; s__
e81d6668bf6bd9ea3cca421963e4e190	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	g__Coprococcus; s__
f5e535b2645284f7d208e0b665018f4f	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__endodontalis
c1d1ebd2c14b2cc0edaefcb42c46caee	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
5c6be2939a36c4a253076eef5e0aa528	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
acd20cb57e4dfe5af7b51dfa0dc7d948	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__endodontalis
ae167590b7a1d09a4cd2226d4c0f4ddb	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__intermedia
e9c1a1789e9c3253adfbd49f0f072c97	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	g__Leptotrichia; s__
3619dd8d2526c3a9f01ddb4b27cc29a4	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Klebsiella	g__Klebsiella; s__
03697dee45aee2e12671c4d70d8ca1bd	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__endodontalis
1a23cc10ade172e93a58ca3033072902	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	g__Leptotrichia; s__
02cb1e709568ad2d6a4d9c8916522676	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	f__Acidobacteriaceae; g__	f__Acidobacteriaceae; g__; s__
a8c926e1b91e557dd72b99b33cafee61	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	f__Burkholderiaceae; g__	f__Burkholderiaceae; g__; s__
14e9c523b8ce5d6360672c7481e09dc2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
a779bfca214a8a9895376ace4e2a5d0a	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__[Prevotella]	s__tannerae
f9cf6220123596d941d62371e9fe19fa	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	f__Neisseriaceae; g__	f__Neisseriaceae; g__; s__
502175e47d1ca8bdf952fe7cb0a9c1c9	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__intermedia
cd4ad257088336e458d5b3c44a1c1040	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	o__Solibacterales; f__	o__Solibacterales; f__; g__	o__Solibacterales; f__; g__; s__
a6bfc3c072ace57ef2a2b732b1ec2863	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	g__Leptotrichia; s__
43ccf3f1bbd64b95e78719c2673cd31a	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__intermedia
cd98ee6483f2d548daf467da5cc40cfa	k__Bacteria	p__Tenericutes	c__RF3	o__ML615J-28	o__ML615J-28; f__	o__ML615J-28; f__; g__	o__ML615J-28; f__; g__; s__
007813f239a7279c2446d913e5cf6ddc	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__endodontalis
976cad938c05c8fe827f8d6915870b09	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter	g__Campylobacter; s__
0bc024e2f68cfb4240ec7dcf05631ae3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	g__Selenomonas; s__
3693fa74aba999f36ad0a746e4e72e51	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	f__Cytophagaceae; g__	f__Cytophagaceae; g__; s__
8c092c9aa7c5a5dc44c5a02d0bb42043	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__WCHB1-50	o__WCHB1-50; f__	o__WCHB1-50; f__; g__	o__WCHB1-50; f__; g__; s__
3597e6f2864f52a72b4c7f95d99e8ad5	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter	g__Campylobacter; s__
5c56b95cb02574b7e127a090f3e57abc	k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermodesulfobiaceae	f__Thermodesulfobiaceae; g__	f__Thermodesulfobiaceae; g__; s__
15576a3f227a88381e966910e472a199	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Dialister	g__Dialister; s__
80dc1d546bebd81816e0efd94feae07f	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
ee4afa4da893602832ae973867ed025e	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	g__Kribbella; s__
60634b6035ad0a0e027678dcb8aec925	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
e00ba5978f91b3c83ffdb5b335b2641b	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	g__Porphyromonas; s__
ec7b7abe10decd0253fa27afdd6d7a41	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Allobaculum	g__Allobaculum; s__
29e34858ccc4ab813c742a81d9b872a7	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Tannerella	g__Tannerella; s__
82b6274968426fa9c622c62513276de1	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__nanceiensis
327c1d13230ecf9be4a809dfaa553e48	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__nigrescens
29798218d7f7fc7a7af657e6aa3b61d4	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter	g__Campylobacter; s__
6e7e4aee158a141a6775828202394f22	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	o__Sphingobacteriales; f__	o__Sphingobacteriales; f__; g__	o__Sphingobacteriales; f__; g__; s__
4f9d7673d2f50ee1e58cf96e6b0ca47e	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Phycisphaerales	o__Phycisphaerales; f__	o__Phycisphaerales; f__; g__	o__Phycisphaerales; f__; g__; s__
3665f70b35e56a35b50bf52acaa53266	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__Candidatus	Xiphinematobacter
42e427d5e574d3dd801c7b189e2f8063	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylococcaceae	f__Methylococcaceae; g__	f__Methylococcaceae; g__; s__
e35876808db6d10c24a3b69543519ae4	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Limnohabitans	g__Limnohabitans; s__
f05d25aa481dc4b1033a98b9f89fae2a	k__Bacteria	p__Chlorobi	c__OPB56	c__OPB56; o__	c__OPB56; o__; f__	c__OPB56; o__; f__; g__	c__OPB56; o__; f__; g__; s__
e59a4cbad536bfd41be7735ba6520e7e	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Dermabacteraceae	g__Brachybacterium	g__Brachybacterium; s__
6b603190751696e8fa9be7ce6998e9a3	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	o__Sphingobacteriales; f__	o__Sphingobacteriales; f__; g__	o__Sphingobacteriales; f__; g__; s__
a3b671f42b1a0c5eff82c7dcbb87a169	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	f__Porphyromonadaceae; g__	f__Porphyromonadaceae; g__; s__
12e40d3d0a850b67ba5974a4e8a49496	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Phycisphaerales	o__Phycisphaerales; f__	o__Phycisphaerales; f__; g__	o__Phycisphaerales; f__; g__; s__
385503b5da7f6d6ce5ea0ae703a24928	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__Candidatus	Xiphinematobacter
6f0f8ba6da2e42192903aadb5d9d445a	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Cryomorphaceae	g__Fluviicola	g__Fluviicola; s__
116770bde5bbe00ec2ecfd1fc36da897	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	o__Sphingobacteriales; f__	o__Sphingobacteriales; f__; g__	o__Sphingobacteriales; f__; g__; s__
5d07080e1ffbdd47309eddff6f80eab8	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	g__Sediminibacterium	g__Sediminibacterium; s__
686a9331f6085bd4beedbb112e16d917	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
289617e89e903add63175fe0fe9067d6	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	o__Sphingobacteriales; f__	o__Sphingobacteriales; f__; g__	o__Sphingobacteriales; f__; g__; s__
18dbc9e6f3be0f9b907117acc53dd622	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	o__Sphingobacteriales; f__	o__Sphingobacteriales; f__; g__	o__Sphingobacteriales; f__; g__; s__
9d5c477b9d2c6a2b15e03bb8e7c36c8c	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	f__Cyclobacteriaceae; g__	f__Cyclobacteriaceae; g__; s__
24b92eb57d4326a4d3dbc80536bf4c84	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
fe28c112654ecc4c66d04caa6549fc0b	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylococcaceae	f__Methylococcaceae; g__	f__Methylococcaceae; g__; s__
41da8ebca95ab9473010bb2a28cc24e5	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__endodontalis
e5271a2e2d178b108396ba24431b4164	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__ACK-M1	f__ACK-M1; g__	f__ACK-M1; g__; s__
fe22cd63dada9d010f2fe7567a65301f	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	f__Porphyromonadaceae; g__	f__Porphyromonadaceae; g__; s__
e73f27366789fa816c080a0c91d3a28b	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	g__Sediminibacterium	g__Sediminibacterium; s__
dcad4e004171468435b65ed3ad266350	k__Bacteria	p__Cyanobacteria	c__Synechococcophycideae	o__Synechococcales	f__Synechococcaceae	g__Synechococcus	g__Synechococcus; s__
5680538fe6c371109d89b267b57d8317	k__Bacteria	p__Spirochaetes	c__Spirochaetes	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	g__Treponema; s__
9953aa328e22dc11bcf79833401d51f1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Oscillospira	g__Oscillospira; s__
53d392730789765e9468ee9561960177	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__columnare
a04f5671f6310227a1bf931e75df5643	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Saprospiraceae	g__Aquirestis	s__calciphila
92abb5f48ebf16a9fd7a93aa83312e02	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	o__Sphingobacteriales; f__	o__Sphingobacteriales; f__; g__	o__Sphingobacteriales; f__; g__; s__
e79dd67505f052130d26bd120ed196d5	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__C111	f__C111; g__	f__C111; g__; s__
db36a596c4418e7c67dd85c229b6d3e7	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
544b7c9ee1f0570cb24eddbe85887c92	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	f__[Chthoniobacteraceae]; g__	f__[Chthoniobacteraceae]; g__; s__
9fef8f06245efaca90d4b8ddb98b3640	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	o__Rickettsiales; f__	o__Rickettsiales; f__; g__	o__Rickettsiales; f__; g__; s__
2fe446b5a50641a0e8b569a3123933ce	k__Bacteria	k__Bacteria; p__	k__Bacteria; p__; c__	k__Bacteria; p__; c__; o__	k__Bacteria; p__; c__; o__; f__	k__Bacteria; p__; c__; o__; f__; g__	k__Bacteria; p__; c__; o__; f__; g__; s__
c380300dcdc65fcfb486201ee83041a1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	g__Clostridium; s__
92e3632e5f7a057ec95dc4f1b38ce3df	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__ACK-M1	f__ACK-M1; g__	f__ACK-M1; g__; s__
f2d3e0d01ab8694bb03a5195929b8de6	k__Bacteria	k__Bacteria; p__	k__Bacteria; p__; c__	k__Bacteria; p__; c__; o__	k__Bacteria; p__; c__; o__; f__	k__Bacteria; p__; c__; o__; f__; g__	k__Bacteria; p__; c__; o__; f__; g__; s__
85cb83a52def74084d3b0aa23e6eabc2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	f__Porphyromonadaceae; g__	f__Porphyromonadaceae; g__; s__
94d3e7ce88b7552b67da2ef2d49ba081	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	f__Chitinophagaceae; g__	f__Chitinophagaceae; g__; s__
c087306fd9af74413331a89b146d8160	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
0c43e95d129e3bded4c673b236000ff5	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylococcaceae	g__Methylobacter	s__luteus
4795a41b4fe74048341442ef9576ecb8	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella	s__viridescens
d943d7983e15352b4f5c30be55f083d3	k__Bacteria	p__Spirochaetes	c__Spirochaetes	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	g__Treponema; s__
b50d6fd02a1b7cf74e63b06a8b6425d1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	f__[Tissierellaceae]; g__	f__[Tissierellaceae]; g__; s__
fa1e98155ac1371073bd12c0c27ff397	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	g__Bacteroides; s__
1193743c31084a794ff060a8e1e4feb9	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__prausnitzii
fd25a64a35fb9860a68d696a2bf85ba0	k__Bacteria	p__OP9	c__OPB46	o__OPB72	f__TIBD11	f__TIBD11; g__	f__TIBD11; g__; s__
7e2fe16d96ddfb14f48fc90b67dc057c	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
857575cb958b26a984d2033b1d9325b4	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Limnohabitans	g__Limnohabitans; s__
5611979c0e301a916bac3afe7c567abd	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Limnohabitans	g__Limnohabitans; s__
ce2109ac91947628a9eb93f35a7a0e22	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Phycisphaerales	o__Phycisphaerales; f__	o__Phycisphaerales; f__; g__	o__Phycisphaerales; f__; g__; s__
7db32d0c1b496a14502d9fc2db253695	k__Bacteria	p__OD1	c__ABY1	c__ABY1; o__	c__ABY1; o__; f__	c__ABY1; o__; f__; g__	c__ABY1; o__; f__; g__; s__
f95b698ca716c09618c087402bd4ddeb	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	f__Porphyromonadaceae; g__	f__Porphyromonadaceae; g__; s__
38bda50e53dd35a4ea2e5a37d21d66f8	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
